Incident_ID;Agency;Offense;Street;City;State;Zipcode;Forcible;Date_of_Report;Hour_of_Report;Date_of_Occurrence;Hour_of_Occurrence;Date_Found;Hour_Found;Reported_As;Premise_Description;Weapon_Description;Victim_Age;Victim_Race;Victim_Gender;Latitude;Longitude;geo_point_2d
136679;CHPD;TWITTER ACCOUNT HACKED;1501 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;CYBER CRIME;SERVICE/GAS STATION;;;;;35.92947285;-79.0342477;35.92947285,-79.0342477
176207;CHPD;TWITTER ACCOUNT HACKED;121 S ROBERSON ST;CHAPEL HILL;NC;27516;;2019-11-02;12:48:00 PM;2019-11-02;2:00:00 AM;2019-11-02;9:00:00 AM;CYBER CRIME;;;23;W;M;35.90889584;-79.06220166;35.90889584,-79.06220166
176072;CHPD;TWITTER ACCOUNT HACKED;431 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2019-10-30;12:09:00 PM;2019-10-26;4:00:00 PM;2019-10-29;6:30:00 PM;CYBER CRIME;;;20;W;F;35.90989384;-79.06285868;35.90989384,-79.06285868
175592;CHPD;TWITTER ACCOUNT HACKED;1100 NC 54;CHAPEL HILL;NC;27516;;2019-10-16;1:06:00 PM;2019-10-15;7:00:00 PM;2019-10-16;9:15:00 AM;CYBER CRIME;;;;W;M;35.90000702;-79.06812143;35.90000702,-79.06812143
175457;CHPD;TWITTER ACCOUNT HACKED;210 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-11;6:10:00 PM;2019-10-11;5:45:00 PM;2019-10-11;6:07:00 PM;CYBER CRIME;;;;W;F;35.92662251;-79.02758611;35.92662251,-79.02758611
175493;CHPD;TWITTER ACCOUNT HACKED;201 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-12;8:28:00 PM;2019-10-11;9:00:00 PM;2019-10-11;10:00:00 PM;CYBER CRIME;;;;W;M;35.92779474;-79.02970779;35.92779474,-79.02970779
122866;CHPD;FACEBOOK ACCOUNT HACKED;534 S HERITAGE LOOP;CHAPEL HILL;NC;27516;Y;2016-02-07;1:01:00 AM;2016-02-07;1:00:00 AM;2016-02-07;1:00:00 AM;CYBER CRIME;PARKING LOT/AREA;SHOTGUN;21;W;M;35.94666676;-79.06202361;35.94666676,-79.06202361
143494;CHPD;FACEBOOK ACCOUNT HACKED;206 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-04-27;12:15:00 PM;2017-04-26;9:00:00 PM;2017-04-27;5:30:00 AM;CYBER CRIME;BEHIND BUILDING/ALLEY;;49;W;M;35.91200524;-79.05881124;35.91200524,-79.05881124
150709;CHPD;FACEBOOK ACCOUNT HACKED;419 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-10-19;3:14:00 PM;2017-10-18;1:00:00 PM;2017-10-18;1:15:00 PM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;49;B;M;35.91099202;-79.0612782;35.91099202,-79.0612782
139371;CHPD;FACEBOOK ACCOUNT HACKED;1708 MICHAUX RD;CHAPEL HILL;NC;27514;N;2017-01-27;5:57:00 PM;2017-01-27;8:00:00 AM;2017-01-27;4:00:00 PM;CYBER CRIME;HOME OF VICTIM - SINGLE FAMILY;;49;W;M;35.93783253;-79.03506452;35.93783253,-79.03506452
136679;CHPD;FACEBOOK ACCOUNT HACKED;1501 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;CYBER CRIME;SERVICE/GAS STATION;;;;;35.92947285;-79.0342477;35.92947285,-79.0342477
176207;CHPD;FACEBOOK ACCOUNT HACKED;121 S ROBERSON ST;CHAPEL HILL;NC;27516;;2019-11-02;12:48:00 PM;2019-11-02;2:00:00 AM;2019-11-02;9:00:00 AM;CYBER CRIME;;;23;W;M;35.90889584;-79.06220166;35.90889584,-79.06220166
176072;CHPD;FACEBOOK ACCOUNT HACKED;431 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2019-10-30;12:09:00 PM;2019-10-26;4:00:00 PM;2019-10-29;6:30:00 PM;CYBER CRIME;;;20;W;F;35.90989384;-79.06285868;35.90989384,-79.06285868
175592;CHPD;FACEBOOK ACCOUNT HACKED;1100 NC 54;CHAPEL HILL;NC;27516;;2019-10-16;1:06:00 PM;2019-10-15;7:00:00 PM;2019-10-16;9:15:00 AM;CYBER CRIME;;;;W;M;35.90000702;-79.06812143;35.90000702,-79.06812143
175457;CHPD;FACEBOOK ACCOUNT HACKED;210 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-11;6:10:00 PM;2019-10-11;5:45:00 PM;2019-10-11;6:07:00 PM;CYBER CRIME;;;;W;F;35.92662251;-79.02758611;35.92662251,-79.02758611
175493;CHPD;FACEBOOK ACCOUNT HACKED;201 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-12;8:28:00 PM;2019-10-11;9:00:00 PM;2019-10-11;10:00:00 PM;CYBER CRIME;;;;W;M;35.92779474;-79.02970779;35.92779474,-79.02970779
175322;CHPD;FACEBOOK ACCOUNT HACKED;403 COTTON ST;CHAPEL HILL;NC;27516;;2019-10-07;11:29:00 AM;2019-10-06;8:00:00 PM;2019-10-07;8:00:00 AM;CYBER CRIME;;;;W;M;35.91408601;-79.06211326;35.91408601,-79.06211326
173697;CHPD;FACEBOOK ACCOUNT HACKED;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-08-20;7:11:00 PM;2019-08-20;6:20:00 PM;2019-08-20;7:11:00 PM;CYBER CRIME;;;44;W;F;35.91413362;-79.05665259;35.91413362,-79.05665259
173767;CHPD;FACEBOOK ACCOUNT HACKED;108 N GRAHAM ST;CHAPEL HILL;NC;27516;;2019-08-22;3:16:00 PM;2019-08-14;10:30:00 PM;2019-08-17;10:00:00 AM;CYBER CRIME;;;;;;35.91066796;-79.06442161;35.91066796,-79.06442161
173527;CHPD;FACEBOOK ACCOUNT HACKED;336 FORMOSA LN;CHAPEL HILL;NC;27517;;2019-08-14;8:03:00 PM;2019-08-13;7:00:00 PM;2019-08-14;6:00:00 PM;CYBER CRIME;;;;W;F;35.9417339;-79.0154157;35.9417339,-79.0154157
173163;CHPD;FACEBOOK ACCOUNT HACKED;1749 DOBBINS DR;CHAPEL HILL;NC;27514;;2019-08-01;8:16:00 PM;2019-07-31;9:00:00 PM;2019-08-01;7:00:00 PM;CYBER CRIME;;;34;B;M;35.94585288;-79.01559315;35.94585288,-79.01559315
172880;CHPD;FACEBOOK ACCOUNT HACKED;120 S ESTES DR;CHAPEL HILL;NC;27514;;2019-07-23;10:11:00 AM;2019-07-22;7:00:00 PM;2019-07-22;7:00:00 PM;CYBER CRIME;;;49;W;M;35.92588417;-79.03287211;35.92588417,-79.03287211
172074;CHPD;FACEBOOK ACCOUNT HACKED;106 N GRAHAM ST;CHAPEL HILL;NC;27516;;2019-06-26;12:05:00 PM;2019-06-26;11:00:00 AM;2019-06-26;11:15:00 AM;CYBER CRIME;;;65;W;F;35.91052439;-79.06429272;35.91052439,-79.06429272
171785;CHPD;FACEBOOK ACCOUNT HACKED;612 HILLSBOROUGH ST;CHAPEL HILL;NC;27514;;2019-06-15;12:50:00 PM;2019-06-09;3:00:00 PM;2019-06-14;10:00:00 PM;CYBER CRIME;;;28;W;M;35.92461113;-79.05214997;35.92461113,-79.05214997
168746;CHPD;HACKED ACCOUNT;333 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-03-12;3:15:00 PM;2019-03-11;5:00:00 AM;2019-03-12;3:00:00 PM;CYBER CRIME;;;20;A;F;35.91184621;-79.06166649;35.91184621,-79.06166649
167363;CHPD;HACKED ACCOUNT;130 S ESTES DR;CHAPEL HILL;NC;27514;;2019-01-31;8:50:00 AM;2019-01-31;8:50:00 AM;2019-01-31;8:50:00 AM;CYBER CRIME;;;37;W;F;35.9262262;-79.03178654;35.9262262,-79.03178654
167319;CHPD;HACKED ACCOUNT;261 S ELLIOTT RD;CHAPEL HILL;NC;27514;;2019-01-29;9:09:00 PM;2019-01-29;4:45:00 PM;2019-01-29;9:09:00 PM;CYBER CRIME;;;;W;M;35.93302726;-79.02591953;35.93302726,-79.02591953
165968;CHPD;HACKED ACCOUNT;115 HOWELL ST;CHAPEL HILL;NC;27514;;2018-12-15;3:01:00 PM;2018-12-15;9:00:00 AM;2018-12-15;2:40:00 PM;CYBER CRIME;;;20;W;F;35.8955146;-79.05295347;35.8955146,-79.05295347
165141;CHPD;HACKED ACCOUNT;700 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;;2018-11-20;1:13:00 PM;2018-11-20;9:30:00 AM;2018-11-20;12:50:00 PM;CYBER CRIME;PARKING LOT/AREA;;22;W;M;35.92096533;-79.05582796;35.92096533,-79.05582796
163235;CHPD;HACKED ACCOUNT;105 STEPHENS ST;CHAPEL HILL;NC;27516;N;2018-09-30;11:18:00 AM;2018-09-29;9:00:00 PM;2018-09-30;11:00:00 AM;CYBER CRIME;HOME OF VICTIM - SINGLE FAMILY;;19;W;F;35.91709709;-79.05745266;35.91709709,-79.05745266
163278;CHPD;HACKED ACCOUNT;134 E FRANKLIN ST;CHAPEL HILL;NC;27514;Y;2018-10-01;11:15:00 AM;2018-09-29;11:50:00 PM;2018-10-01;11:15:00 AM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;21;W;M;35.91358355;-79.05459908;35.91358355,-79.05459908
163295;CHPD;HACKED ACCOUNT;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2018-10-01;4:48:00 PM;2018-09-28;3:00:00 PM;2018-10-01;12:15:00 PM;CYBER CRIME;ALL OTHER;;21;U;M;35.91183717;-79.05863839;35.91183717,-79.05863839
163084;CHPD;HACKED ACCOUNT;140 W FRANKLIN ST;CHAPEL HILL;NC;27516;Y;2018-09-26;11:44:00 AM;2018-09-25;10:30:00 PM;2018-09-26;7:00:00 AM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;22;U;M;35.91232447;-79.05798451;35.91232447,-79.05798451
163054;CHPD;HACKED ACCOUNT;100 E FRANKLIN ST;CHAPEL HILL;NC;27514;Y;2018-09-25;12:31:00 PM;2018-09-21;10:00:00 PM;2018-09-25;11:00:00 AM;CYBER CRIME;BEHIND BUILDING/ALLEY;;27;W;M;35.91313732;-79.05572461;35.91313732,-79.05572461
162712;CHPD;HACKED ACCOUNT;601 TINKERBELL RD;CHAPEL HILL;NC;27517;N;2018-09-15;10:38:00 AM;2018-09-14;8:00:00 PM;2018-09-15;9:00:00 AM;CYBER CRIME;PARKING LOT/AREA;;43;W;M;35.93256681;-79.01124461;35.93256681,-79.01124461
174907;CHPD;HACKED ACCOUNT;1748 FORDHAM BLVD;CHAPEL HILL;NC;27514;;2019-09-25;8:41:00 AM;2019-09-25;8:29:00 AM;2019-09-25;8:30:00 AM;CYBER CRIME;;;41;W;M;35.9407038;-79.01910022;35.9407038,-79.01910022
162635;CHPD;HACKED ACCOUNT;1801 FORDHAM BLVD;CHAPEL HILL;NC;27514;U;2018-09-12;4:40:00 PM;2018-09-07;9:00:00 AM;2018-09-08;6:00:00 PM;CYBER CRIME;OTHER RETAIL ESTABLISHMENT;;32;W;M;35.9448229;-79.0126758;35.9448229,-79.0126758
150392;CHPD;HACKED ACCOUNT;500 N ESTES DR;CHAPEL HILL;NC;27514;U;2017-10-11;3:47:00 PM;2017-10-11;7:00:00 AM;2017-10-11;1:50:00 PM;CYBER CRIME;SCHOOL/COLLEGE;;24;W;F;35.93460837;-79.04320224;35.93460837,-79.04320224
158089;CHPD;HACKED ACCOUNT;167 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2018-05-16;10:01:00 PM;2018-05-16;10:00:00 PM;2018-05-16;10:01:00 PM;CYBER CRIME;OTHER RETAIL ESTABLISHMENT;;;;;35.91410844;-79.05339342;35.91410844,-79.05339342
171862;CHPD;HACKED ACCOUNT;1601 EUBANKS RD;CHAPEL HILL;NC;27516;;2019-06-18;12:04:00 PM;2019-06-12;3:00:00 PM;2019-06-12;3:45:00 PM;CYBER CRIME;;;;;;35.96866561;-79.07591738;35.96866561,-79.07591738
120038;CHPD;HACKED ACCOUNT;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2015-12-03;2:30:00 AM;2015-12-03;1:44:00 AM;2015-12-03;1:45:00 AM;CYBER CRIME;BAR/NIGHTCLUB/LOUNGE;;;;;35.9139888;-79.05370443;35.9139888,-79.05370443
149275;CHPD;HACKED ACCOUNT;1810 FORDHAM BLVD;CHAPEL HILL;NC;27517;N;2017-09-15;6:02:00 PM;2017-09-01;12:00:00 PM;2017-09-15;6:02:00 PM;CYBER CRIME;OTHER RETAIL ESTABLISHMENT;;55;W;M;35.94522925;-79.01163151;35.94522925,-79.01163151
155995;CHPD;HACKED ACCOUNT;1749 DOBBINS DR;CHAPEL HILL;NC;27514;Y;2018-03-22;5:11:00 PM;2018-03-19;12:00:00 PM;2018-03-22;5:00:00 PM;CYBER CRIME;PARKING LOT/AREA;SHOTGUN;62;W;F;35.94413385;-79.01454053;35.94413385,-79.01454053
122866;CHPD;INFORMATION;534 S HERITAGE LOOP;CHAPEL HILL;NC;27516;Y;2016-02-07;1:01:00 AM;2016-02-07;1:00:00 AM;2016-02-07;1:00:00 AM;CYBER CRIME;PARKING LOT/AREA;SHOTGUN;21;W;M;35.94666676;-79.06202361;35.94666676,-79.06202361
143494;CHPD;INFORMATION;206 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-04-27;12:15:00 PM;2017-04-26;9:00:00 PM;2017-04-27;5:30:00 AM;CYBER CRIME;BEHIND BUILDING/ALLEY;;49;W;M;35.91200524;-79.05881124;35.91200524,-79.05881124
150709;CHPD;INFORMATION;419 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-10-19;3:14:00 PM;2017-10-18;1:00:00 PM;2017-10-18;1:15:00 PM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;49;B;M;35.91099202;-79.0612782;35.91099202,-79.0612782
139371;CHPD;INFORMATION;1708 MICHAUX RD;CHAPEL HILL;NC;27514;N;2017-01-27;5:57:00 PM;2017-01-27;8:00:00 AM;2017-01-27;4:00:00 PM;CYBER CRIME;HOME OF VICTIM - SINGLE FAMILY;;49;W;M;35.93783253;-79.03506452;35.93783253,-79.03506452
136679;CHPD;INFORMATION;1501 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;CYBER CRIME;SERVICE/GAS STATION;;;;;35.92947285;-79.0342477;35.92947285,-79.0342477
176207;CHPD;INFORMATION;121 S ROBERSON ST;CHAPEL HILL;NC;27516;;2019-11-02;12:48:00 PM;2019-11-02;2:00:00 AM;2019-11-02;9:00:00 AM;CYBER CRIME;;;23;W;M;35.90889584;-79.06220166;35.90889584,-79.06220166
176072;CHPD;INFORMATION;431 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2019-10-30;12:09:00 PM;2019-10-26;4:00:00 PM;2019-10-29;6:30:00 PM;CYBER CRIME;;;20;W;F;35.90989384;-79.06285868;35.90989384,-79.06285868
175592;CHPD;INFORMATION;1100 NC 54;CHAPEL HILL;NC;27516;;2019-10-16;1:06:00 PM;2019-10-15;7:00:00 PM;2019-10-16;9:15:00 AM;CYBER CRIME;;;;W;M;35.90000702;-79.06812143;35.90000702,-79.06812143
175457;CHPD;INFORMATION;210 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-11;6:10:00 PM;2019-10-11;5:45:00 PM;2019-10-11;6:07:00 PM;CYBER CRIME;;;;W;F;35.92662251;-79.02758611;35.92662251,-79.02758611
175493;CHPD;INFORMATION;201 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-12;8:28:00 PM;2019-10-11;9:00:00 PM;2019-10-11;10:00:00 PM;CYBER CRIME;;;;W;M;35.92779474;-79.02970779;35.92779474,-79.02970779
175322;CHPD;INFORMATION;403 COTTON ST;CHAPEL HILL;NC;27516;;2019-10-07;11:29:00 AM;2019-10-06;8:00:00 PM;2019-10-07;8:00:00 AM;CYBER CRIME;;;;W;M;35.91408601;-79.06211326;35.91408601,-79.06211326
173697;CHPD;INFORMATION;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-08-20;7:11:00 PM;2019-08-20;6:20:00 PM;2019-08-20;7:11:00 PM;CYBER CRIME;;;44;W;F;35.91413362;-79.05665259;35.91413362,-79.05665259
173767;CHPD;INFORMATION;108 N GRAHAM ST;CHAPEL HILL;NC;27516;;2019-08-22;3:16:00 PM;2019-08-14;10:30:00 PM;2019-08-17;10:00:00 AM;CYBER CRIME;;;;;;35.91066796;-79.06442161;35.91066796,-79.06442161
173527;CHPD;INFORMATION;336 FORMOSA LN;CHAPEL HILL;NC;27517;;2019-08-14;8:03:00 PM;2019-08-13;7:00:00 PM;2019-08-14;6:00:00 PM;CYBER CRIME;;;;W;F;35.9417339;-79.0154157;35.9417339,-79.0154157
173163;CHPD;INFORMATION;1749 DOBBINS DR;CHAPEL HILL;NC;27514;;2019-08-01;8:16:00 PM;2019-07-31;9:00:00 PM;2019-08-01;7:00:00 PM;CYBER CRIME;;;34;B;M;35.94585288;-79.01559315;35.94585288,-79.01559315
172880;CHPD;INFORMATION;120 S ESTES DR;CHAPEL HILL;NC;27514;;2019-07-23;10:11:00 AM;2019-07-22;7:00:00 PM;2019-07-22;7:00:00 PM;CYBER CRIME;;;49;W;M;35.92588417;-79.03287211;35.92588417,-79.03287211
172074;CHPD;INFORMATION;106 N GRAHAM ST;CHAPEL HILL;NC;27516;;2019-06-26;12:05:00 PM;2019-06-26;11:00:00 AM;2019-06-26;11:15:00 AM;CYBER CRIME;;;65;W;F;35.91052439;-79.06429272;35.91052439,-79.06429272
171785;CHPD;FRAUDULENT CALL;612 HILLSBOROUGH ST;CHAPEL HILL;NC;27514;;2019-06-15;12:50:00 PM;2019-06-09;3:00:00 PM;2019-06-14;10:00:00 PM;CYBER CRIME;;;28;W;M;35.92461113;-79.05214997;35.92461113,-79.05214997
168746;CHPD;FRAUDULENT CALL;333 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-03-12;3:15:00 PM;2019-03-11;5:00:00 AM;2019-03-12;3:00:00 PM;CYBER CRIME;;;20;A;F;35.91184621;-79.06166649;35.91184621,-79.06166649
167363;CHPD;FRAUDULENT CALL;130 S ESTES DR;CHAPEL HILL;NC;27514;;2019-01-31;8:50:00 AM;2019-01-31;8:50:00 AM;2019-01-31;8:50:00 AM;CYBER CRIME;;;37;W;F;35.9262262;-79.03178654;35.9262262,-79.03178654
167319;CHPD;FRAUDULENT CALL;261 S ELLIOTT RD;CHAPEL HILL;NC;27514;;2019-01-29;9:09:00 PM;2019-01-29;4:45:00 PM;2019-01-29;9:09:00 PM;CYBER CRIME;;;;W;M;35.93302726;-79.02591953;35.93302726,-79.02591953
165968;CHPD;FRAUDULENT CALL;115 HOWELL ST;CHAPEL HILL;NC;27514;;2018-12-15;3:01:00 PM;2018-12-15;9:00:00 AM;2018-12-15;2:40:00 PM;CYBER CRIME;;;20;W;F;35.8955146;-79.05295347;35.8955146,-79.05295347
165141;CHPD;FRAUDULENT CALL;700 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;;2018-11-20;1:13:00 PM;2018-11-20;9:30:00 AM;2018-11-20;12:50:00 PM;CYBER CRIME;PARKING LOT/AREA;;22;W;M;35.92096533;-79.05582796;35.92096533,-79.05582796
163235;CHPD;FRAUDULENT CALL;105 STEPHENS ST;CHAPEL HILL;NC;27516;N;2018-09-30;11:18:00 AM;2018-09-29;9:00:00 PM;2018-09-30;11:00:00 AM;CYBER CRIME;HOME OF VICTIM - SINGLE FAMILY;;19;W;F;35.91709709;-79.05745266;35.91709709,-79.05745266
163278;CHPD;FRAUDULENT CALL;134 E FRANKLIN ST;CHAPEL HILL;NC;27514;Y;2018-10-01;11:15:00 AM;2018-09-29;11:50:00 PM;2018-10-01;11:15:00 AM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;21;W;M;35.91358355;-79.05459908;35.91358355,-79.05459908
163295;CHPD;FRAUDULENT CALL;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2018-10-01;4:48:00 PM;2018-09-28;3:00:00 PM;2018-10-01;12:15:00 PM;CYBER CRIME;ALL OTHER;;21;U;M;35.91183717;-79.05863839;35.91183717,-79.05863839
163084;CHPD;FRAUDULENT CALL;140 W FRANKLIN ST;CHAPEL HILL;NC;27516;Y;2018-09-26;11:44:00 AM;2018-09-25;10:30:00 PM;2018-09-26;7:00:00 AM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;22;U;M;35.91232447;-79.05798451;35.91232447,-79.05798451
163054;CHPD;FRAUDULENT CALL;100 E FRANKLIN ST;CHAPEL HILL;NC;27514;Y;2018-09-25;12:31:00 PM;2018-09-21;10:00:00 PM;2018-09-25;11:00:00 AM;CYBER CRIME;BEHIND BUILDING/ALLEY;;27;W;M;35.91313732;-79.05572461;35.91313732,-79.05572461
162712;CHPD;FRAUDULENT CALL;601 TINKERBELL RD;CHAPEL HILL;NC;27517;N;2018-09-15;10:38:00 AM;2018-09-14;8:00:00 PM;2018-09-15;9:00:00 AM;CYBER CRIME;PARKING LOT/AREA;;43;W;M;35.93256681;-79.01124461;35.93256681,-79.01124461
174907;CHPD;FRAUDULENT CALL;1748 FORDHAM BLVD;CHAPEL HILL;NC;27514;;2019-09-25;8:41:00 AM;2019-09-25;8:29:00 AM;2019-09-25;8:30:00 AM;CYBER CRIME;;;41;W;M;35.9407038;-79.01910022;35.9407038,-79.01910022
162635;CHPD;FRAUDULENT CALL;1801 FORDHAM BLVD;CHAPEL HILL;NC;27514;U;2018-09-12;4:40:00 PM;2018-09-07;9:00:00 AM;2018-09-08;6:00:00 PM;CYBER CRIME;OTHER RETAIL ESTABLISHMENT;;32;W;M;35.9448229;-79.0126758;35.9448229,-79.0126758
150392;CHPD;FRAUDULENT CALL;500 N ESTES DR;CHAPEL HILL;NC;27514;U;2017-10-11;3:47:00 PM;2017-10-11;7:00:00 AM;2017-10-11;1:50:00 PM;CYBER CRIME;SCHOOL/COLLEGE;;24;W;F;35.93460837;-79.04320224;35.93460837,-79.04320224
158089;CHPD;FRAUDULENT CALL;167 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2018-05-16;10:01:00 PM;2018-05-16;10:00:00 PM;2018-05-16;10:01:00 PM;CYBER CRIME;OTHER RETAIL ESTABLISHMENT;;;;;35.91410844;-79.05339342;35.91410844,-79.05339342
171862;CHPD;FRAUDULENT CALL;1601 EUBANKS RD;CHAPEL HILL;NC;27516;;2019-06-18;12:04:00 PM;2019-06-12;3:00:00 PM;2019-06-12;3:45:00 PM;CYBER CRIME;;;;;;35.96866561;-79.07591738;35.96866561,-79.07591738
120038;CHPD;FRAUDULENT CALL;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2015-12-03;2:30:00 AM;2015-12-03;1:44:00 AM;2015-12-03;1:45:00 AM;CYBER CRIME;BAR/NIGHTCLUB/LOUNGE;;;;;35.9139888;-79.05370443;35.9139888,-79.05370443
149275;CHPD;MONEY TRANSFER;1810 FORDHAM BLVD;CHAPEL HILL;NC;27517;N;2017-09-15;6:02:00 PM;2017-09-01;12:00:00 PM;2017-09-15;6:02:00 PM;CYBER CRIME;OTHER RETAIL ESTABLISHMENT;;55;W;M;35.94522925;-79.01163151;35.94522925,-79.01163151
155995;CHPD;MONEY TRANSFER;1749 DOBBINS DR;CHAPEL HILL;NC;27514;Y;2018-03-22;5:11:00 PM;2018-03-19;12:00:00 PM;2018-03-22;5:00:00 PM;CYBER CRIME;PARKING LOT/AREA;SHOTGUN;62;W;F;35.94413385;-79.01454053;35.94413385,-79.01454053
122866;CHPD;MONEY TRANSFER;534 S HERITAGE LOOP;CHAPEL HILL;NC;27516;Y;2016-02-07;1:01:00 AM;2016-02-07;1:00:00 AM;2016-02-07;1:00:00 AM;CYBER CRIME;PARKING LOT/AREA;SHOTGUN;21;W;M;35.94666676;-79.06202361;35.94666676,-79.06202361
143494;CHPD;MONEY TRANSFER;206 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-04-27;12:15:00 PM;2017-04-26;9:00:00 PM;2017-04-27;5:30:00 AM;CYBER CRIME;BEHIND BUILDING/ALLEY;;49;W;M;35.91200524;-79.05881124;35.91200524,-79.05881124
150709;CHPD;MONEY TRANSFER;419 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-10-19;3:14:00 PM;2017-10-18;1:00:00 PM;2017-10-18;1:15:00 PM;CYBER CRIME;HIGHWAY/ROAD/STREET  ETC.;;49;B;M;35.91099202;-79.0612782;35.91099202,-79.0612782
139371;CHPD;MONEY TRANSFER;1708 MICHAUX RD;CHAPEL HILL;NC;27514;N;2017-01-27;5:57:00 PM;2017-01-27;8:00:00 AM;2017-01-27;4:00:00 PM;CYBER CRIME;HOME OF VICTIM - SINGLE FAMILY;;49;W;M;35.93783253;-79.03506452;35.93783253,-79.03506452
136679;CHPD;MONEY TRANSFER;1501 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;2016-11-23;8:42:00 PM;CYBER CRIME;SERVICE/GAS STATION;;;;;35.92947285;-79.0342477;35.92947285,-79.0342477
176207;CHPD;MONEY TRANSFER;121 S ROBERSON ST;CHAPEL HILL;NC;27516;;2019-11-02;12:48:00 PM;2019-11-02;2:00:00 AM;2019-11-02;9:00:00 AM;CYBER CRIME;;;23;W;M;35.90889584;-79.06220166;35.90889584,-79.06220166
176072;CHPD;MONEY TRANSFER;431 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2019-10-30;12:09:00 PM;2019-10-26;4:00:00 PM;2019-10-29;6:30:00 PM;CYBER CRIME;;;20;W;F;35.90989384;-79.06285868;35.90989384,-79.06285868
175592;CHPD;MONEY TRANSFER;1100 NC 54;CHAPEL HILL;NC;27516;;2019-10-16;1:06:00 PM;2019-10-15;7:00:00 PM;2019-10-16;9:15:00 AM;CYBER CRIME;;;;W;M;35.90000702;-79.06812143;35.90000702,-79.06812143
175457;CHPD;MONEY TRANSFER;210 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-11;6:10:00 PM;2019-10-11;5:45:00 PM;2019-10-11;6:07:00 PM;CYBER CRIME;;;;W;F;35.92662251;-79.02758611;35.92662251,-79.02758611
175493;CHPD;MONEY TRANSFER;201 S ESTES DR;CHAPEL HILL;NC;27514;;2019-10-12;8:28:00 PM;2019-10-11;9:00:00 PM;2019-10-11;10:00:00 PM;CYBER CRIME;;;;W;M;35.92779474;-79.02970779;35.92779474,-79.02970779
173767;CHPD;ROBBED;108 N GRAHAM ST;CHAPEL HILL;NC;27516;;2019-08-22;3:16:00 PM;2019-08-14;10:30:00 PM;2019-08-17;10:00:00 AM;ROBBERY;;;;;;35.91066796;-79.06442161;35.91066796,-79.06442161
173527;CHPD;ROBBED;336 FORMOSA LN;CHAPEL HILL;NC;27517;;2019-08-14;8:03:00 PM;2019-08-13;7:00:00 PM;2019-08-14;6:00:00 PM;ROBBERY;;;;W;F;35.9417339;-79.0154157;35.9417339,-79.0154157
173163;CHPD;ROBBED;1749 DOBBINS DR;CHAPEL HILL;NC;27514;;2019-08-01;8:16:00 PM;2019-07-31;9:00:00 PM;2019-08-01;7:00:00 PM;ROBBERY;;;34;B;M;35.94585288;-79.01559315;35.94585288,-79.01559315
